ID,Target
29161,64
6211,13
52111,115
40771,90
46261,86
31186,69
8551,19
2566,5
46216,151
54226,120
20161,109
44731,99
7741,17
15661,34
1756,3
56386,125
51346,60
136,0
60391,134
16426,36
33616,74
51076,118
43606,96
37531,83
21961,14
63361,140
36541,81
27226,60
19621,43
66151,148
42166,93
2611,5
38386,85
26326,54
64441,139
23986,53
52876,125
65926,146
61651,137
56566,117
13366,29
42661,94
36496,81
42301,94
26101,32
58906,132
66331,92
19216,42
14851,33
58051,45
55666,123
10846,24
23761,12
23446,52
9541,21
55936,124
68311,136
34336,76
57511,27
48691,108
65566,105
67636,150
24526,14
33886,75
1351,3
2476,5
23851,53
65296,56
44011,44
65791,145
18721,101
25561,60
42571,88
39961,88
67366,56
20251,45
27586,45
9856,21
6121,13
13546,30
16741,37
31591,70
56071,124
38611,85
6751,15
47251,105
45901,146
18496,41
31636,70
36766,81
57376,127
43291,96
28351,83
48016,106
11071,24
52696,117
7696,17
65656,145
34966,77
63046,140
62551,139
8371,18
65521,146
451,10
46621,107
48511,107
59356,135
13816,30
54316,120
17956,39
811,10
63766,141
15886,35
30466,67
15616,34
58861,45
66646,151
41176,91
38431,85
65881,34
46576,99
64891,91
1,0
65116,151
13951,31
60841,133
43741,103
8956,19
62326,138
42841,95
51256,118
39196,87
67231,145
32581,72
18586,41
17776,39
41221,91
10396,23
48601,108
49861,110
42931,95
26911,51
62236,138
56746,126
51436,114
44551,99
18451,41
41896,93
14626,32
59761,132
48871,108
55306,45
54046,120
14401,32
48241,107
58186,129
20656,37
3691,4
6256,13
19036,42
56701,126
50266,111
39511,87
36811,81
316,0
51166,118
18406,40
48421,107
23896,53
59446,132
38206,84
60121,130
18541,41
29206,64
12421,27
9766,21
52426,116
56296,125
7291,16
271,0
9991,22
63856,141
48466,107
10351,23
5086,11
32266,71
41266,91
61111,131
4636,10
36046,80
33796,75
5176,11
41446,92
22681,60
18091,40
47296,105
44641,99
44281,134
11341,25
37981,68
23176,51
54766,121
59221,61
64126,142
55081,117
51841,115
14896,32
57826,135
45856,101
68176,148
47206,104
51751,115
53866,119
40546,90
30691,68
36181,80
14761,32
58636,130
58501,130
45316,100
56881,126
36631,81
40456,89
39826,88
18226,40
64666,139
34471,76
28036,14
5356,23
39061,86
47071,87
16606,36
9811,21
9586,21
38971,86
37667,83
9947,22
53012,120
67952,145
54407,62
33797,75
54632,121
30647,68
29972,66
4907,10
12647,28
182,0
59312,131
26102,57
23267,51
61112,135
36452,81
18722,43
42077,93
17057,37
63317,140
35867,79
25067,55
51572,49
92,0
64487,139
51347,114
49052,109
60527,134
45272,100
55307,57
38792,86
14132,31
26642,114
27677,50
49187,104
30467,67
9317,20
39602,93
68222,151
6617,30
7337,16
15842,35
57152,34
6347,14
30557,67
28937,64
28217,62
46982,104
1037,2
22232,114
7877,17
30422,67
65027,92
64127,142
12917,1
17957,39
44327,39
24932,55
6797,15
45227,100
37532,83
24437,54
41402,92
43157,95
13817,30
47,0
21422,47
42482,94
32447,72
24977,55
54182,120
30242,67
52652,117
47567,105
10442,23
15617,34
10082,16
28577,114
50087,111
31007,68
31277,69
54947,63
60662,135
63812,147
16652,37
26462,32
9227,20
8822,19
3647,8
22187,49
61877,137
7202,16
53147,118
63902,138
18407,40
14762,32
36632,81
59897,133
39512,87
37172,82
4367,9
66152,147
29342,65
10847,24
62597,139
14987,35
16067,35
8957,19
57332,126
8867,19
7112,55
53732,119
28982,64
60842,135
33302,74
34112,75
53282,118
23132,51
42707,94
44597,86
53957,119
65747,98
9182,20
46307,102
45362,100
47927,106
25697,60
5672,12
66962,151
33977,75
19397,119
43517,38
23492,52
56027,58
587,1
6392,14
51842,115
48152,107
55217,1
22322,57
52157,115
61202,136
1172,13
24077,53
39692,88
30602,68
26777,6
65657,145
58142,133
30062,67
11792,10
20297,45
48827,66
34337,76
13682,30
12512,27
51752,115
8372,18
59942,45
2657,0
53417,118
42932,95
11207,24
29567,65
63182,140
32672,72
19937,44
24752,55
45452,96
38207,84
44867,107
36812,81
60482,134
5357,29
5402,12
66467,147
36677,81
62552,139
2387,5
45497,106
19622,43
67007,148
32897,73
2702,13
49232,109
34922,77
34697,77
19037,42
10217,22
677,63
7652,17
47117,104
3737,8
46532,107
5627,52
35012,77
46487,140
53192,118
3107,13
55577,123
42122,93
17417,38
62822,139
12017,10
62642,139
40547,90
23942,2
33572,74
53822,119
31862,70
36227,80
2072,4
4187,49
31097,77
542,1
49997,111
39107,86
43922,97
7292,21
64982,147
10037,22
57107,116
34292,76
34202,76
11882,10
43382,96
5537,12
19757,41
16877,37
31502,70
4862,10
1487,3
26687,50
26282,10
32537,72
57692,131
67637,146
48557,107
8282,18
21152,47
58277,129
24302,54
47477,105
7427,21
19217,42
35057,77
34472,76
6572,30
25247,56
40052,89
46127,151
31142,69
15437,34
58367,129
66827,149
14447,32
20117,44
6212,13
44102,100
66602,144
28757,114
50942,113
56972,126
5987,53
35282,78
37307,82
56747,126
62102,138
40772,90
56207,59
25427,98
15302,34
41582,92
39737,93
32852,73
56162,59
61517,136
30917,68
31547,104
58187,129
26192,48
6482,14
2432,5
56072,50
27182,60
6932,15
17237,38
51257,116
58097,129
54317,120
66332,147
18047,40
57917,132
53507,118
5132,3
67907,103
14537,37
7022,15
6527,14
56792,126
28262,48
9542,21
29027,64
41132,91
4502,10
59222,131
59762,132
52742,117
57647,128
31457,69
59132,131
4142,49
17687,39
22997,29
27947,62
2477,5
1847,4
52337,50
35102,78
67142,147
362,0
54272,120
18092,40
6662,8
45992,96
10262,22
62417,138
6842,15
2882,6
18857,41
16832,37
26237,60
38297,85
40817,90
15347,34
15797,35
51797,115
50402,118
15482,34
16967,37
48782,108
7742,17
37127,82
65792,149
1577,3
45857,96
31322,77
57017,126
32312,71
22727,25
16247,36
17867,39
20567,45
13592,30
55847,116
2342,5
20432,45
2747,6
3827,8
65117,144
49097,109
3422,7
42572,94
38477,85
34742,77
40592,90
12422,27
2567,0
3287,7
41312,91
4232,9
17282,38
56342,125
60887,135
9047,20
41942,93
56567,125
51662,114
1442,3
66872,147
28667,100
37802,84
59537,132
64217,138
52877,117
13187,10
31997,71
30152,67
17102,38
992,2
43022,95
44552,99
49907,151
53372,118
12197,27
51392,114
51527,49
16787,37
58322,129
27812,61
62957,143
4097,11
25562,61
19712,61
50717,112
66197,147
22142,49
5087,11
37217,82
43472,102
48377,107
14087,31
68312,141
27317,52
46442,140
8102,18
17642,39
497,1
18677,43
15077,33
50312,111
9362,20
20612,45
30377,67
43427,38
60122,45
52517,116
40232,94
25607,48
52382,116
68267,95
67052,130
18587,41
28037,60
39197,87
32627,72
8237,18
13997,31
47972,34
32717,72
36947,82
46082,151
14402,32
20207,44
36497,81
11702,59
24122,53
2522,5
61247,136
36002,72
21242,47
21557,47
48242,107
64757,143
19172,42
57422,42
53462,118
1937,4
15752,35
11297,25
11657,25
42437,94
52832,117
35462,78
23537,12
227,0
35507,78
13772,30
22862,3
31637,65
67772,147
41222,92
62282,141
46037,102
137,0
64622,139
46622,107
46757,107
857,1
56432,125
13052,29
62777,139
39017,86
54722,1
45137,100
48737,66
317,0
45092,47
67817,151
15977,35
45677,96
65702,100
41897,93
63992,142
37487,83
26507,58
1217,2
15707,34
36722,81
50447,112
43562,96
64667,143
16337,36
11837,10
39917,93
8147,18
51032,113
36182,72
9767,21
18992,42
45587,96
65162,148
22502,50
13637,30
52787,117
28712,59
59447,132
35417,78
47522,105
28082,58
48512,107
47297,105
20027,44
21692,9
49322,109
26957,50
14852,33
8507,18
43292,38
67592,149
6077,13
57557,61
66647,145
18317,37
51167,113
22367,114
33077,73
25337,104
6167,13
34157,75
55712,120
54137,120
58007,134
52067,115
11162,24
25112,55
62732,143
56387,125
47837,106
50222,111
66287,146
722,1
44237,145
65972,149
63542,147
54092,120
58862,130
43067,95
21107,46
38252,85
50537,112
29162,64
34877,77
56837,126
1127,2
63452,141
54812,59
40277,89
19847,44
31817,70
42347,94
55892,58
62147,138
53642,119
31052,69
38432,85
23582,12
30197,67
4007,8
35147,73
19082,42
15257,33
13862,30
4682,10
52697,117
2297,5
30962,68
60032,133
1352,3
34247,76
18902,42
5717,60
42797,95
11387,25
16562,36
13367,10
4457,11
12872,1
63632,137
28622,26
60572,135
62507,138
66557,147
44057,97
32177,71
3467,7
61607,136
3512,7
5582,12
54497,57
18182,40
17192,101
23852,53
27407,48
27542,58
33167,73
55037,122
20252,45
12332,27
44147,145
15932,39
28172,48
37892,84
12827,63
7832,17
25157,55
43652,97
32942,73
49772,110
8417,18
47207,104
6707,14
43967,97
38882,107
1082,2
15212,33
27722,62
1667,3
38117,84
56477,127
23717,12
20657,45
57467,61
52247,116
49142,109
45902,96
9992,22
23222,51
6302,14
55397,123
47162,104
36992,82
44642,99
41267,91
47387,105
10397,23
3962,8
44912,99
65072,103
4052,11
65477,146
12467,27
37847,84
36407,72
10577,23
67412,149
42752,95
2612,5
7247,21
20477,45
54992,122
63362,140
35777,79
61292,136
24797,55
5447,60
7697,17
18767,62
51212,113
45767,101
48332,107
12242,27
20072,44
45812,96
58412,129
24482,54
64802,56
67862,150
46262,104
52292,116
53597,119
34067,75
57287,116
3062,50
28397,57
29252,65
19127,42
11117,24
41492,92
44507,103
59042,131
36317,72
64082,90
31232,77
61472,136
50807,112
17777,39
39467,87
3872,8
58682,130
64577,139
9407,20
27632,61
37262,82
11252,25
22457,49
22637,25
2252,5
22817,25
58232,129
61697,137
21917,9
47612,105
62327,138
13502,30
56612,125
25382,98
16517,36
3557,7
19442,119
947,2
34607,76
61157,131
7562,21
24257,53
14357,31
67097,149
45047,100
66917,147
39287,87
64937,56
64892,151
39332,87
52112,115
67187,148
42392,94
39782,88
32402,72
19982,44
18452,41
32222,71
21287,47
15122,33
10127,22
7787,17
54362,43
41447,92
39647,88
56927,126
3377,7
58502,32
51977,115
4547,10
58772,130
45542,101
26417,58
30782,68
57512,113
33707,74
24617,8
58817,130
33527,74
17732,39
15887,35
1622,3
43337,96
55937,124
18542,43
33617,74
18272,45
11027,24
49952,111
58547,130
12602,28
42662,94
4412,50
19667,43
53867,119
52202,116
62237,138
29477,65
24347,54
51302,114
61652,137
50267,111
23987,53
30827,68
33347,74
44777,99
22097,49
5177,11
25832,87
60977,131
46802,104
63002,140
51122,9
18002,40
22907,11
63722,137
17597,39
11072,24
58727,130
60797,135
53327,118
39062,86
18497,41
44012,97
39557,87
13142,29
44732,99
55667,123
48872,108
7067,15
38927,86
27002,52
5807,12
17462,38
40457,94
49727,110
55442,123
4277,9
46937,80
8912,19
47747,106
24212,53
27227,61
46892,80
1757,3
3602,8
40997,92
59177,135
18362,40
57782,128
407,0
40727,90
50987,113
1802,4
35552,79
27992,130
36272,80
48647,108
29207,64
56657,125
18227,37
38162,84
29297,65
43697,97
53057,120
50492,117
55082,56
9272,20
20387,45
63947,142
27587,58
45407,47
39872,93
57197,126
44957,99
45632,96
15572,34
42887,95
40187,89
25742,145
452,1
51887,115
16922,45
24662,54
61022,135
42257,94
68087,144
20792,46
57827,129
34652,77
9722,16
11927,10
45947,102
2117,4
8057,17
9902,21
56522,125
41627,92
9452,21
57737,132
40637,90
18947,42
15662,34
61742,137
50672,118
39422,87
59582,132
59492,132
5942,52
58052,129
55487,123
65522,147
27902,62
58997,131
65207,150
66242,145
21017,46
27092,25
30692,68
50627,120
64352,139
4817,49
2162,4
36137,72
21332,47
28532,114
9092,20
23357,51
15167,33
24032,53
33437,74
10352,23
24842,55
47792,106
26732,11
56297,125
10172,22
32987,73
15392,34
60347,135
40322,89
19307,42
12152,27
57062,126
12782,63
13952,31
16472,36
41762,92
21782,50
10712,23
58592,130
58952,135
48962,66
25517,74
61337,136
21962,6
32042,71
25877,124
17147,101
35642,79
33257,73
62372,138
5267,59
22682,3
9002,20
10757,23
61562,136
12737,28
14717,32
26822,50
20162,44
62912,139
23897,53
46217,119
56252,125
25967,57
8192,18
55262,105
51707,114
55757,123
4322,50
2972,13
52472,116
44687,99
65297,147
9677,21
26012,122
63407,140
10982,24
29882,66
63857,141
13727,30
2927,3
16022,35
22007,61
63272,140
49862,90
53687,119
35372,78
34832,77
33932,75
34022,75
32132,65
35732,79
18137,40
21512,47
61967,147
40952,91
65612,145
29702,66
34967,77
9137,20
22412,49
31772,70
54902,122
57377,113
14177,31
9497,21
21872,50
26057,116
57962,134
40097,89
63137,140
66107,40
20342,45
27497,61
64442,143
13547,30
63587,147
13907,30
64307,142
62192,138
66512,144
24887,55
49682,110
44417,98
37937,84
67682,147
44192,103
66782,148
64847,92
25472,61
16292,36
46847,104
10622,23
65432,147
1892,4
59807,130
42977,95
27047,60
31412,69
59852,133
51932,115
33392,74
36767,81
34517,76
5312,11
45002,47
36857,81
66422,147
59627,132
27272,53
11747,10
27767,25
21467,97
20747,46
28487,26
35597,79
35822,79
26327,58
59987,133
54452,122
3332,7
50897,116
34427,76
7922,17
1532,3
35237,103
11567,25
46577,107
13232,10
25292,61
21647,61
18812,43
32357,71
47252,105
18632,41
23627,12
39242,87
49007,108
42527,94
28127,58
25922,114
2027,4
19577,62
8642,19
1712,3
23807,12
43247,96
63092,140
19802,44
7517,21
64172,142
32762,72
11477,3
29612,106
67322,147
11432,50
55622,123
40142,89
57872,131
56882,126
17327,38
61832,137
5222,11
32582,72
59267,135
66692,141
60752,135
64037,142
55982,124
3017,50
3242,7
26597,32
59087,131
62057,137
17552,35
17012,37
49367,109
35912,79
23312,51
23672,12
55172,122
48422,107
26912,50
62012,137
25022,55
55532,123
19487,43
28307,60
63497,137
32087,71
33212,73
38027,84
272,0
3917,8
31682,104
57242,116
48467,107
11972,10
68177,146
46172,141
33122,73
49412,109
50042,111
49592,149
65252,145
43202,147
25787,121
19892,44
50762,112
41987,93
24707,54
28442,98
54542,114
12962,1
30017,66
60437,56
58907,130
37037,82
49457,109
40862,90
52562,3
25202,59
16112,35
67457,149
32267,71
54002,46
41537,92
31907,70
64397,139
38747,86
67997,127
29837,66
54047,120
30872,68
14672,32
52967,117
29657,65
29387,65
38072,84
30512,67
38837,86
43832,97
2837,6
26867,11
59672,132
31187,69
27857,52
28802,64
44282,145
48062,106
2,0
37982,84
46712,143
33842,75
13457,10
42032,88
4637,49
68042,151
42167,93
46397,146
68132,127
48287,107
24392,54
60257,133
10307,22
23762,12
13007,1
34382,76
53237,118
47342,105
21602,48
49817,151
42212,93
48602,108
35192,78
48017,106
21737,48
32807,72
12692,28
37397,83
42617,94
63227,140
1397,3
47027,80
13412,10
37442,83
14807,32
57602,128
22052,49
50132,111
34787,77
59717,132
49277,109
65927,147
61787,137
38612,85
49547,110
67547,150
632,63
46352,147
36047,80
35687,79
37577,83
53102,118
51617,114
61067,135
37712,83
16697,37
11522,25
1262,2
39827,88
47657,105
38657,80
55127,122
51482,114
41357,91
34562,76
38567,85
28847,64
40682,90
64712,139
41717,92
4997,11
30332,67
29432,65
38387,85
10532,23
60392,148
21062,46
31727,104
61922,147
14312,31
60617,129
2792,13
28352,124
7382,21
68357,148
48107,106
50177,111
23402,52
13322,10
54587,121
39377,87
59357,135
27452,50
2207,4
16382,36
20927,120
20882,120
29927,66
17822,39
64532,139
22772,50
27362,61
6752,15
16202,36
28892,64
22592,50
15527,34
6437,14
21197,47
45317,100
60167,144
37082,82
38342,85
16157,35
12557,27
65882,98
62687,139
1982,4
43877,97
60302,134
6032,52
3152,7
25652,57
54767,114
48197,107
5852,13
54677,121
47702,106
41807,92
54857,58
8597,19
23042,51
50357,111
42302,94
38972,86
60707,131
29117,64
52427,116
51077,113
40907,90
36587,81
52022,115
13277,10
55352,123
30287,67
11612,3
61427,136
60932,131
13097,29
66062,62
51437,114
14897,34
11342,25
812,1
8777,19
29792,66
21377,47
14627,32
41042,91
1307,2
46667,86
29747,66
58637,130
67502,144
35957,79
44462,145
41087,91
66737,141
26372,116
15032,33
39152,87
24527,54
67727,151
14492,32
41672,92
6122,12
53777,43
6887,15
6977,15
43607,96
14267,31
3782,8
43742,97
6257,13
8732,19
8687,19
55802,124
36092,80
16607,36
38702,86
43112,95
24572,54
16427,36
32492,72
67232,141
24167,53
4727,10
33032,73
9632,21
12287,27
62462,138
3197,7
48692,108
17912,39
22952,51
5897,25
33887,75
9587,21
23447,12
10487,23
14582,32
63047,140
12377,27
20702,46
5042,11
30107,66
5492,12
8462,19
54227,120
22277,114
14042,31
12062,10
40007,88
48917,66
62867,143
30737,68
29522,65
31952,71
37622,83
65342,147
47882,106
58457,129
53912,119
65387,62
52922,118
45182,122
19262,42
67277,149
19532,43
4772,10
26552,57
8327,18
7607,21
38522,85
7157,15
50852,113
40412,89
19352,62
17372,38
8012,17
4592,49
12107,10
37352,83
21827,50
56117,61
33662,74
29072,76
47072,104
27137,61
23087,11
9812,16
17507,101
45722,101
20972,117
33752,75
56702,126
52607,50
5762,12
44822,99
31367,77
40502,90
65837,58
31592,67
16742,37
43787,97
49502,56
36362,80
39962,88
9857,21
40367,89
66377,147
22547,50
10937,24
23177,51
50582,118
4952,11
64262,90
33482,74
36542,81
49637,110
902,2
41177,91
41852,93
66017,151
63677,141
36902,82
14222,31
44372,98
8552,19
35327,78
10892,24
47432,105
59402,132
10667,23
7967,17
20522,45
767,1
60212,133
26147,58
53552,119
67367,32
7472,21
61382,136
20837,46
10802,24
65567,105
63767,141
14942,33
42842,95
37757,83
60077,133
3692,8
60213,133
48333,103
39108,86
56793,126
20073,44
57243,113
14943,58
49053,109
33663,74
67638,151
31818,129
66288,147
38163,68
3243,7
61473,137
56298,125
8778,20
38658,85
26193,48
15168,130
21513,47
43968,39
3873,48
36273,122
68313,144
35013,77
64713,139
53148,119
47703,74
51168,113
50493,38
11838,20
23313,53
65433,58
64938,58
13368,19
53418,113
37713,83
47523,105
30018,61
29433,65
26373,129
43743,97
33213,73
2568,31
51978,115
10848,24
37578,83
4863,10
27003,59
13053,20
35778,79
18048,100
49323,109
51663,114
34608,76
18543,41
54408,120
39063,86
42618,94
51618,114
37038,39
35643,79
17148,47
26688,59
44148,78
67458,149
48423,99
4188,49
48963,109
48468,111
60123,50
15663,34
11253,25
57333,115
66333,146
5673,51
64983,147
62013,128
5268,11
28263,59
63003,137
64038,142
40233,89
34563,76
47748,106
63093,140
31143,69
21243,47
45903,102
14853,130
50268,111
9768,21
13503,30
15393,34
60303,151
52473,119
14088,20
45363,66
273,19
19353,35
23943,20
11568,30
31008,76
10578,31
27858,3
11928,52
3153,27
35553,80
13233,19
27363,60
633,49
39243,87
45228,36
41583,92
21648,7
60708,149
51078,58
12018,26
9138,20
4548,10
44103,96
2118,51
56118,124
22008,50
10173,22
34248,76
23448,52
138,19
37443,83
38433,85
22953,26
55983,84
54768,112
16653,43
36993,103
44688,99
59628,130
4278,14
9408,4
53373,118
588,49
54633,112
31638,133
57288,115
5943,13
60438,102
18228,100
19848,66
50898,113
51258,118
6618,54
34293,68
33843,75
5898,13
64218,142
4953,11
47388,105
59808,130
64398,143
19803,44
65793,134
61113,135
29388,32
39333,87
62148,138
20928,70
13593,30
29208,64
16833,49
3108,6
15753,35
28353,58
19218,42
40323,89
4638,14
15708,34
51123,118
27903,134
31458,69
25158,23
67863,150
21198,47
32178,71
66648,147
17193,32
23853,12
62193,138
57018,126
65568,62
58638,33
5538,51
67323,149
363,16
45768,38
6123,26
35688,79
58008,134
22728,50
19263,42
14448,33
66243,147
62373,138
44193,99
24303,63
40098,89
23988,53
55803,76
63768,141
24798,23
53598,119
60753,135
33483,74
20028,44
44958,99
68043,151
12873,28
22098,49
35913,79
47568,105
58503,112
55488,123
18948,42
67278,39
16248,36
52518,119
3018,6
26238,35
42663,94
66198,147
2478,29
62328,138
3378,7
7518,24
22503,50
24393,7
42348,94
56433,125
29163,69
61383,133
54723,121
67143,151
8058,17
53328,129
7248,29
23178,20
24753,55
22053,49
51393,114
41313,91
45633,32
4998,11
19983,44
15078,33
23808,12
65928,145
65118,147
36228,80
42483,94
64263,142
31998,71
15303,34
13998,31
14178,31
67548,149
10443,23
21333,131
14673,43
26418,58
66108,119
52338,119
16383,36
38568,85
12243,27
2838,6
17463,39
65748,128
18003,33
26013,40
57558,112
63948,149
25833,61
58908,130
1263,17
28758,132
49143,109
28488,63
33618,74
24168,53
54138,120
35733,79
60393,151
29928,61
19758,43
57378,115
51438,114
50763,112
35148,73
16203,36
67683,144
41043,91
8373,0
10308,22
12153,27
29838,67
32133,71
25923,63
55578,123
39738,88
52113,115
15888,35
53913,119
20613,32
54903,122
6798,15
39783,88
55848,124
38928,86
993,25
55398,123
38253,85
44013,38
29883,66
46668,81
53688,127
28623,18
11613,63
55668,123
2433,0
27183,59
50538,118
62958,139
58953,135
59853,133
6348,54
30873,76
7428,27
12693,27
24933,3
22548,60
14268,31
49683,110
28173,41
65388,144
47433,105
21963,50
63543,141
25248,60
62283,138
50718,112
31278,72
68088,149
37128,82
60798,135
41628,92
16473,36
4323,14
18723,44
51303,114
53013,112
64488,143
13323,3
30378,67
1578,3
8283,27
40548,90
10893,0
42123,93
3558,26
41223,91
3693,8
53103,113
51528,48
21153,47
34023,75
59943,133
57513,116
52878,117
15213,85
54318,123
6573,14
